fips_n	geoid	countyname	religion	civic	charitable	fraternal	union	bridging	voteage	local	state	federal	politicalacts	linking	ethnic	ethnichpn	education	incomeequal	employ	genderincome	language	commu	nonelder	bonding	socialcap
36049	"0500000US36049"	"Lewis County, New York"	0.14364551	0.06519999	0.3033241	0.3494424	0.50617284	0.27355698	0.57386065	0.30259115	0.11007968	0.106443696	0.10885341	0.24036571	0.94343054	0.9527499	0.5234216	0.5684931	0.5282584	0.07857287	0.96862227	0.96381575	0.9989975	0.7251513	1.239074
36051	"0500000US36051"	"Livingston County, New York"	0.06308023	0.06519999	0.3462604	0.32527882	0.3728395	0.23453179	0.64415246	0.20187469	0.18460941	0.033888757	0.24528302	0.26196167	0.8559439	0.89386994	0.67107946	0.5776256	0.5374856	0.09973097	0.94979787	0.92095816	0.9996112	0.7229003	1.2193937
36053	"0500000US36053"	"Madison County, New York"	0.057847425	0.07063332	0.38227147	0.37360594	0.40246913	0.25736547	0.6180634	0.19117343	0.13997261	0.065633066	0.33091438	0.2691514	0.87536305	0.928818	0.70570266	0.53424656	0.5374856	0.05528325	0.95444	0.9310399	0.9996547	0.7246704	1.2511873
36055	"0500000US36055"	"Monroe County, New York"	0.026085267	0.10866666	0.46398893	0.32156134	0.45679012	0.27541846	0.56582946	0.18690388	0.06502829	0.04448277	0.10449927	0.19334874	0.50440973	0.7470208	0.64460284	0.44063926	0.53287196	0.045128465	0.87161595	0.8940267	0.99996525	0.6311423	1.0999095
36057	"0500000US36057"	"Montgomery County, New York"	0.07666491	0.07063332	0.3130194	0.32342008	0.36296296	0.22934014	0.58084935	0.20671228	0.16827957	0.073593125	0.37880987	0.28164884	0.7949077	0.6262033	0.53360486	0.5091324	0.47058827	0.074067235	0.87089974	0.9135628	0.99938655	0.64359474	1.1545837
36059	"0500000US36059"	"Nassau County, New York"	0.010433022	0.10866666	0.6204986	0.2881041	0.8962963	0.38479975	0.48541382	0.26004896	0.06623032	0.07033278	0.40783745	0.25797266	0.433805	0.52725303	0.66191447	0.4497717	0.5801615	0.14885306	0.7158526	0.9745512	0.99997866	0.6102379	1.2530103
36061	"0500000US36061"	"New York County, New York"	0.009752961	0.10866666	0.4570637	0.17843866	0.34567901	0.2199202	0.5026656	0.13058476	0.034886133	0.059407294	0.16110305	0.17772937	0.17409265	0.23613048	0.5804481	0.100456595	0.55824685	0.047270775	0.58307993	0.8266482	0.99998426	0.456262	0.8539116
36063	"0500000US36063"	"Niagara County, New York"	0.041722007	0.09236666	0.38781163	0.366171	0.40987656	0.25958958	0.6135861	0.19917077	0.06881149	0.06902715	0.19883889	0.22988689	0.741284	0.91918933	0.6466395	0.4977169	0.5051903	0.0742805	0.93775016	0.91817194	0.9998652	0.6933431	1.1828196
36065	"0500000US36065"	"Oneida County, New York"	0.04610441	0.10866666	0.47368422	0.32713756	0.44938272	0.2809951	0.5857744	0.21121445	0.1461879	0.109135084	0.48911467	0.3082853	0.7044125	0.83329135	0.6537678	0.48630136	0.5005767	0.033698916	0.8878405	0.9082854	0.9998734	0.6675609	1.2568413
36067	"0500000US36067"	"Onondaga County, New York"	0.032511562	0.10866666	0.44321328	0.3457249	0.4271605	0.27145538	0.56217957	0.19282687	0.12021744	0.0773663	0.41944847	0.2744077	0.5942712	0.8563822	0.66496944	0.43835616	0.55594003	0.035538375	0.9006507	0.8422942	0.9999442	0.6542607	1.2001238
36069	"0500000US36069"	"Ontario County, New York"	0.045338012	0.07063332	0.46537396	0.18959108	0.5654321	0.2672737	0.6004452	0.20578073	0.07298483	0.064407475	0.3889695	0.26651755	0.847107	0.8759738	0.6843177	0.49086756	0.59861594	0.034411132	0.94207644	0.9100631	0.9997311	0.70924044	1.2430317
36071	"0500000US36071"	"Orange County, New York"	0.025889283	0.10323332	0.43767312	0.3605948	0.4	0.2654781	0.4569377	0.2845978	0.10372526	0.12552676	0.40928882	0.27601528	0.50178814	0.43816423	0.64460284	0.54109585	0.56516725	0.10235518	0.7656814	0.9067808	0.9999431	0.6072865	1.1487799
36073	"0500000US36073"	"Orleans County, New York"	0.06749704	0.05976666	0.42105263	0.21375465	0.38271606	0.22895741	0.5859632	0.18123229	0.1434413	0.057059754	0.26850507	0.24724032	0.75474846	0.84373873	0.4989817	0.5958904	0.4509804	0.15489954	0.9371907	0.90440464	0.9993789	0.68224597	1.1584437
36075	"0500000US36075"	"Oswego County, New York"	0.051624354	0.07606666	0.3628809	0.2992565	0.28148147	0.21426198	0.5944466	0.2157444	0.13418283	0.06081571	0.34107402	0.26925272	0.91353464	0.92161244	0.68839103	0.51369864	0.46251443	0.07967138	0.9518925	0.9363192	0.99980533	0.7186044	1.2021191
36077	"0500000US36077"	"Otsego County, New York"	0.1009221	0.09236666	0.38227147	0.32713756	0.40987656	0.26251486	0.6562278	0.20179194	0.1503588	0.048395615	0.3280116	0.27695715	0.8690293	0.8831266	0.68329936	0.48858446	0.49942333	0.025866807	0.9338425	0.9204322	0.9995259	0.70034784	1.2398199
36079	"0500000US36079"	"Putnam County, New York"	0.010206712	0.09779999	0.2825485	0.26022306	0.33827162	0.19780998	0.5271145	0.3115684	0.060735323	0.0516684	0.32510886	0.2552391	0.73880506	0.61707914	0.6537678	0.543379	0.5928489	0.046547353	0.8344227	0.96998656	0.9997678	0.6662894	1.1193385
36081	"0500000US36081"	"Queens County, New York"	0.0127014555	0.10866666	0.18559557	0.18959108	0.11111111	0.12153318	0.30649906	0.21771587	0.042481218	0.08432117	0.4107402	0.2123515	0.06772941	0.2121309	0.57331973	0.48401827	0.5224914	0.0939216	0.41495907	0.8668008	0.99998885	0.47059557	0.80448025
36083	"0500000US36083"	"Rensselaer County, New York"	0.037037183	0.09779999	0.58448756	0.15055762	0.75555557	0.32508758	0.6019918	0.19248636	0.24067594	0.08122376	0.33817127	0.29090983	0.71986705	0.8632593	0.6466395	0.53196347	0.5755479	0.045384943	0.9260629	0.9211894	0.9998369	0.6921946	1.308192
36085	"0500000US36085"	"Richmond County, New York"	8.4631145E-4	0.10866666	0.4072022	0.21561338	0.3654321	0.21955213	0.48734292	0.34827867	0.07220303	0.08894872	0.9230769	0.38397005	0.46469003	0.45392817	0.65071285	0.4931507	0.51557094	0.15503943	0.6915839	0.948793	0.99994785	0.5970463	1.2005684
36087	"0500000US36087"	"Rockland County, New York"	0.043080654	0.10866666	0.36842105	0.1394052	0.5185185	0.23561841	0.37532383	0.27491736	0.078835346	0.041805882	0.30769232	0.21571495	0.45021242	0.5011733	0.60488796	0.46347034	0.58131486	0.084741	0.6293488	0.9678975	0.99991715	0.5869959	1.0383292
36089	"0500000US36089"	"St. Lawrence County, New York"	0.08211077	0.08693332	0.54432136	0.3345725	0.50617284	0.31082216	0.6064667	0.20311506	0.22939053	0.083783895	0.53555876	0.33166298	0.8425089	0.92216885	0.6822811	0.520548	0.42329872	0.057917118	0.9386075	0.90993285	0.9997687	0.6996702	1.3421553
36091	"0500000US36091"	"Saratoga County, New York"	0.018548625	0.10866666	0.46121883	0.2992565	0.4691358	0.27136528	0.59357095	0.18989493	0.1663295	0.07551387	0.30478954	0.26601976	0.8665228	0.9107144	0.6476579	0.54109585	0.6251442	0.057264805	0.9414997	0.9401328	0.9998804	0.7255459	1.2629309
36093	"0500000US36093"	"Schenectady County, New York"	0.027659511	0.09236666	0.16204986	0.17843866	0.2074074	0.13358442	0.55698144	0.19439702	0.19663973	0.08491673	0.3773585	0.2820587	0.56979924	0.80134165	0.6598778	0.5091324	0.5536332	0.057771564	0.8985438	0.9195234	0.99981964	0.6632714	1.0789145
36095	"0500000US36095"	"Schoharie County, New York"	0.104550086	0.03803333	0.4362881	0.2267658	0.46666667	0.25446078	0.6501708	0.21512868	0.24362902	0.07821506	0.13207547	0.2638438	0.9063502	0.8942585	0.64867616	0.54109585	0.48442906	0.08139539	0.96431255	0.9566512	0.9990822	0.71958345	1.2378881
36097	"0500000US36097"	"Schuyler County, New York"	0.11014708	0.05433333	0.26731303	0.27137548	0.3308642	0.20680663	0.63555926	0.16093321	0.12549384	0.08246181	0.3425254	0.2693947	0.91849583	0.95400465	0.52851325	0.61187214	0.52595156	0.050165772	0.96133024	0.9243707	0.9983865	0.7192323	1.1954336
36099	"0500000US36099"	"Seneca County, New York"	0.05734872	0.07606666	0.15927978	0.20817845	0.44444445	0.18906361	0.6279779	0.20336097	0.17274076	0.059148848	0.16690856	0.24602741	0.81941986	0.8923823	0.5386965	0.56392694	0.5028835	0.086292624	0.9332884	0.88041484	0.9991865	0.6907213	1.1258123
36101	"0500000US36101"	"Steuben County, New York"	0.09013994	0.09779999	0.5235457	0.2007435	0.45679012	0.27380383	0.58669424	0.21665847	0.103556626	0.1000399	0.34833091	0.27105603	0.8875062	0.9462076	0.5641548	0.4931507	0.49250287	0.050481975	0.95646554	0.8843792	0.99970627	0.6971728	1.2420326
36103	"0500000US36103"	"Suffolk County, New York"	0.004299641	0.10866666	0.25484765	0.30855018	0.4	0.21527283	0.4817703	0.23068176	0.10482697	0.09661716	0.1509434	0.21296792	0.603215	0.48044288	0.66191447	0.520548	0.5905421	0.13125825	0.7937959	0.9602506	0.999983	0.63799447	1.0662352
36105	"0500000US36105"	"Sullivan County, New York"	0.07977653	0.10323332	0.35180056	0.32899627	0.4074074	0.2542428	0.54939574	0.28614378	0.14162752	0.05269632	0.3773585	0.28144437	0.5902102	0.55430233	0.57739305	0.47945207	0.47058827	0.055012465	0.85098326	0.92987835	0.99963516	0.6119395	1.1476266
36107	"0500000US36107"	"Tioga County, New York"	0.0733259	0.06519999	0.21052632	0.22490707	0.2617284	0.16713753	0.59669083	0.18870816	0.121315196	0.04407276	0.6357039	0.31729817	0.9271041	0.9448806	0.598778	0.56621003	0.55594003	0.13644868	0.9677888	0.91542065	0.99944896	0.73466885	1.2191045
36109	"0500000US36109"	"Tompkins County, New York"	0.03630518	0.09779999	0.27562326	0.14126395	0.31111112	0.1724207	0.586757	0.15573497	0.112841	0.041880917	0.20174165	0.21979111	0.61260253	0.84320164	0.73421586	0.4041096	0.55824685	0.020137072	0.83316135	0.8910701	0.9997961	0.6551712	1.0473831
36111	"0500000US36111"	"Ulster County, New York"	0.044255167	0.10866666	0.18421052	0.24907063	0.4691358	0.21106775	0.6004875	0.26086414	0.1352757	0.059634384	0.19883889	0.2510201	0.70877874	0.69748974	0.6700611	0.49086756	0.5524798	0.070357084	0.87870663	0.9300184	0.9998481	0.6665119	1.1285998
36113	"0500000US36113"	"Warren County, New York"	0.0480567	0.09236666	0.17036012	0.2416357	0.38271606	0.18702705	0.6331147	0.20634036	0.11077948	0.05461321	0.15965167	0.23289987	0.92126065	0.92986673	0.62321794	0.5228311	0.55132645	0.051261604	0.9498305	0.9160588	0.9995316	0.7183539	1.1382809
36115	"0500000US36115"	"Washington County, New York"	0.07445884	0.09779999	0.47368422	0.2472119	0.48395061	0.2754211	0.63077784	0.2103477	0.11513918	0.046069745	0.44267052	0.289001	0.8619494	0.909573	0.57637477	0.57990867	0.49596307	0.046200097	0.95505273	0.9337338	0.9995555	0.706479	1.2709011
36117	"0500000US36117"	"Wayne County, New York"	0.06070742	0.06519999	0.19113573	0.21933086	0.38518518	0.18431184	0.5776476	0.24147987	0.081294395	0.046326656	0.16545719	0.22244115	0.83974814	0.86529267	0.61405295	0.5936073	0.57208765	0.07905769	0.94097203	0.92143655	0.9997152	0.7139967	1.1207497
36119	"0500000US36119"	"Westchester County, New York"	0.020256937	0.10866666	0.4972299	0.2881041	0.454321	0.2737157	0.39763266	0.23723249	0.04441798	0.058576874	0.37155297	0.2218826	0.3365988	0.34721076	0.59572303	0.25114155	0.56632066	0.050787866	0.67605287	0.9554689	0.9999716	0.53103065	1.026629
36121	"0500000US36121"	"Wyoming County, New York"	0.07792694	0.07606666	0.26177284	0.32713756	0.34567901	0.2177166	0.6251912	0.22020212	0.1672085	0.066966616	0.20029028	0.25597173	0.7636351	0.8861763	0.5417515	0.5890411	0.47635525	0.07937926	0.94019985	0.9080923	0.9994124	0.6871159	1.1608043
36123	"0500000US36123"	"Yates County, New York"	0.10036314	0.07606666	0.19390582	0.23791821	0.41975307	0.20560138	0.5816484	0.2415298	0.08270939	0.07948787	0.17416546	0.23190819	0.932901	0.9393255	0.5570265	0.43378997	0.5467128	0.21745211	0.8821508	0.9383624	0.99881905	0.71628225	1.1537918
37001	"0500000US37001"	"Alamance County, North Carolina"	0.086078964	0.09236666	0.31855956	0.30111524	0.34320986	0.22826606	0.5226766	0.13971496	0.13398425	0.04460879	0.32510886	0.23321868	0.38459945	0.6259606	0.62321794	0.47945207	0.54094577	0.053813517	0.8807307	0.9107388	0.9998167	0.61103064	1.0725154
37003	"0500000US37003"	"Alexander County, North Carolina"	0.10623147	0.02173333	0.1800554	0.28624535	0.29135802	0.17712471	0.5802255	0.17972071	0.08718981	0.049103815	0.16545719	0.21233942	0.7289437	0.8436897	0.55600816	0.4543379	0.461361	0.20148528	0.95162934	0.9246395	0.99923795	0.68014807	1.0696121
37005	"0500000US37005"	"Alleghany County, North Carolina"	0.1875238	0.05433333	0.3365651	0.2825279	0.45679012	0.26354805	0.5919536	0.16417548	0.14550096	0.06615132	0.27576196	0.24870867	0.76806295	0.665481	0.43380857	0.38584477	0.42560554	0.12816381	0.8942558	0.9137807	0.996631	0.6235149	1.1357716
37007	"0500000US37007"	"Anson County, North Carolina"	0.2429676	0.05433333	0.16897507	0.14869888	0.25925925	0.17484683	0.5905603	0.14488648	0.17613865	0.05463694	0.1712627	0.22749701	0.2932793	0.94637984	0.50610995	0.46347034	0.3125721	0.03774327	0.9712491	0.89482343	0.99898374	0.60273457	1.0050784
37009	"0500000US37009"	"Ashe County, North Carolina"	0.21262407	0.05433333	0.2603878	0.25464684	0.54567903	0.26553422	0.6289071	0.1359517	0.12224449	0.052266337	0.19158201	0.22619033	0.9005933	0.83169305	0.4765784	0.4520548	0.44521338	0.14493084	0.94823587	0.89880586	0.99866724	0.6774192	1.1691437
37011	"0500000US37011"	"Avery County, North Carolina"	0.2345141	0.048899993	0.2825485	0.2639405	0.4814815	0.26227692	0.6715795	0.17975408	0.13347457	0.055960048	0.26415095	0.26098382	0.69235206	0.8480488	0.6863544	0.2648402	0.42791235	0.069322765	0.92986417	0.9396444	0.9982626	0.65073353	1.1739943
37013	"0500000US37013"	"Beaufort County, North Carolina"	0.22719157	0.06519999	0.35872576	0.30111524	0.3802469	0.26649588	0.57148147	0.15840483	0.12917595	0.058725692	0.31059507	0.2456766	0.38568163	0.76978874	0.5397149	0.41552514	0.4140715	0.09288001	0.93469924	0.89456266	0.99927235	0.6051329	1.1173054
37015	"0500000US37015"	"Bertie County, North Carolina"	0.14958543	0.048899993	0.17451523	0.12639405	0.26419753	0.15271844	0.63670975	0.17883623	0.120548606	0.04364857	0.16690856	0.22933035	0.35945845	0.9472907	0.53360486	0.37671232	0.3656286	0.032729506	0.98675716	0.8554731	0.9985137	0.6062409	0.9882897
37017	"0500000US37017"	"Bladen County, North Carolina"	0.22080655	0.032599997	0.21745153	0.19888476	0.27901235	0.18975104	0.54124546	0.18465397	0.1566895	0.057832062	0.19738752	0.2275617	0.2729013	0.75819504	0.56313646	0.37671232	0.39331028	0.011293411	0.9382986	0.7945246	0.9990915	0.56749594	0.9848087
37019	"0500000US37019"	"Brunswick County, North Carolina"	0.07380839	0.08693332	0.4972299	0.37918216	0.31851852	0.27113447	0.64576995	0.14486101	0.08875457	0.047561113	0.45573294	0.27653593	0.6305213	0.8139471	0.5274949	0.47260273	0.42445216	0.04124105	0.94066954	0.9201115	0.9996057	0.6411829	1.1888533
37021	"0500000US37021"	"Buncombe County, North Carolina"	0.08766232	0.10866666	0.45152354	0.32156134	0.36049384	0.26598153	0.5971434	0.13583429	0.11683794	0.10016464	0.44992742	0.27998155	0.7276307	0.7930263	0.6588595	0.42922372	0.54094577	0.02099061	0.91886497	0.9065759	0.99987215	0.6662211	1.2121842
37023	"0500000US37023"	"Burke County, North Carolina"	0.13326986	0.07063332	0.24930748	0.27695167	0.30123457	0.20627938	0.57338804	0.17257148	0.21797973	0.03703152	0.2119013	0.24257441	0.65399784	0.8138146	0.4541751	0.48173517	0.42675892	0.029381216	0.9183992	0.8869467	0.9996753	0.62943155	1.0782853
37025	"0500000US37025"	"Cabarrus County, North Carolina"	0.08628247	0.09779999	0.3933518	0.31040892	0.4	0.25756863	0.46774188	0.13621405	0.08667954	0.05079777	0.34397677	0.217082	0.5412133	0.67690474	0.6659878	0.48630136	0.55824685	0.084174156	0.9007037	0.91822255	0.99987197	0.6479585	1.1226091
37027	"0500000US37027"	"Caldwell County, North Carolina"	0.10533197	0.07063332	0.24238227	0.2881041	0.33333334	0.207957	0.593257	0.16915207	0.11518384	0.028575014	0.19738752	0.22071108	0.75139236	0.8336153	0.58350307	0.4543379	0.43713957	0.2132147	0.9527396	0.92606527	0.9996553	0.6835181	1.1121862
37029	"0500000US37029"	"Camden County, North Carolina"	0.10983195	0.02173333	0.41274238	0.35873607	0.47901234	0.2764112	0.5294077	0.21956445	0.095596895	0.2910138	0.41509435	0.31013542	0.58371675	0.96491855	0.66496944	0.6392694	0.50865054	0.0045555234	0.97313356	0.9812814	0.99734	0.70198166	1.2885283
37031	"0500000US37031"	"Carteret County, North Carolina"	0.10368664	0.09236666	0.4501385	0.32899627	0.3802469	0.271087	0.64737266	0.16525236	0.11754811	0.30367103	0.40493467	0.32775578	0.7292396	0.87495553	0.73421586	0.48401827	0.46828145	0.11289954	0.948651	0.90852195	0.9994618	0.6955828	1.2944256
37033	"0500000US37033"	"Caswell County, North Carolina"	0.13419572	0.03803333	0.20221607	0.22490707	0.3728395	0.19443834	0.63120395	0.18044138	0.13425277	0.069161646	0.20174165	0.24336028	0.3565433	0.8792599	0.48778003	0.51369864	0.32410613	0.04597354	0.9695754	0.88269544	0.99873245	0.606485	1.0442836
37035	"0500000US37035"	"Catawba County, North Carolina"	0.103690006	0.09236666	0.29501384	0.30855018	0.34567901	0.22905993	0.5309226	0.13754609	0.07603999	0.035735108	0.28592163	0.21323308	0.5811603	0.7015667	0.6221996	0.46347034	0.5224914	0.04843211	0.89254975	0.91404814	0.9998276	0.63841623	1.0807092
37037	"0500000US37037"	"Chatham County, North Carolina"	0.11806758	0.09236666	0.5401662	0.38475835	0.4962963	0.32633102	0.51673865	0.11323436	0.2400111	0.064438485	0.44847605	0.27657974	0.50031006	0.5652009	0.48472506	0.42465752	0.5340254	0.044694126	0.86615777	0.96284026	0.9994567	0.59800756	1.2009183
37039	"0500000US37039"	"Cherokee County, North Carolina"	0.17091157	0.06519999	0.33795014	0.2788104	0.48395061	0.26736453	0.65984213	0.20711324	0.08782892	0.10420718	0.28156748	0.2681118	0.8272147	0.90276766	0.7046843	0.46803653	0.449827	0.12943989	0.95856017	0.90741175	0.9985179	0.7051622	1.2406385
37041	"0500000US37041"	"Chowan County, North Carolina"	0.14388324	0.06519999	0.2036011	0.18773234	0.42962962	0.20600927	0.596742	0.18688321	0.12816244	0.09223995	0.1640058	0.23360668	0.33894253	0.8903868	0.65071285	0.38584477	0.4025375	0.15704674	0.94985485	0.9036822	0.9976526	0.6307401	1.070356
37043	"0500000US37043"	"Clay County, North Carolina"	0.2827265	0.03803333	0.41828254	0.3345725	0.46666667	0.3080563	0.6689252	0.22992517	0.105825245	0.1151553	0.34397677	0.29276153	0.9107718	0.94921225	0.5417515	0.44292235	0.37600923	0.0626598	0.97698754	0.82670563	0.9958379	0.6758731	1.276691
37045	"0500000US37045"	"Cleveland County, North Carolina"	0.14760093	0.07606666	0.24238227	0.25650558	0.31358024	0.20722714	0.58206373	0.17720094	0.10497551	0.03720011	0.21480407	0.22324887	0.5097895	0.89573723	0.60488796	0.47031963	0.4048443	0.05788523	0.9568849	0.8452117	0.99971324	0.6383637	1.0688398
37047	"0500000US37047"	"Columbus County, North Carolina"	0.19656283	0.07606666	0.2036011	0.19888476	0.24691358	0.18440579	0.5674153	0.17283228	0.14499842	0.055426124	0.19303338	0.2267411	0.3122949	0.83840835	0.62830955	0.4018265	0.38523644	0.020737052	0.9476543	0.8136252	0.99949956	0.5941769	1.0053238
37049	"0500000US37049"	"Craven County, North Carolina"	0.10125207	0.081499994	0.37257618	0.30111524	0.2888889	0.22906648	0.57043463	0.14552246	0.10743376	0.4604921	0.42815676	0.34240794	0.38902992	0.7836161	0.7301426	0.456621	0.39100346	0.07270819	0.925259	0.8938075	0.9997169	0.62687826	1.1983527
37051	"0500000US37051"	"Cumberland County, North Carolina"	0.07105199	0.10866666	0.32963988	0.2472119	0.3037037	0.21205482	0.5103884	0.20832764	0.1091385	0.41530168	0.39477503	0.32758623	0.2130245	0.6751422	0.7586558	0.48401827	0.38408306	0.09082878	0.8891455	0.9032419	0.99994177	0.5997869	1.1394279
37053	"0500000US37053"	"Currituck County, North Carolina"	0.07907823	0.06519999	0.3739612	0.33271375	0.3654321	0.24327706	0.5820672	0.15348753	0.096374966	0.19876707	0.31930333	0.27	0.76988274	0.8871489	0.6985743	0.56164384	0.54786617	0.06672692	0.9594161	0.8995283	0.9989139	0.7099668	1.2232438
37055	"0500000US37055"	"Dare County, North Carolina"	0.10640629	0.081499994	0.565097	0.31226766	0.44938272	0.3029307	0.6104067	0.20437716	0.09955407	0.085115865	0.5079826	0.30148727	0.8470962	0.7882692	0.63034624	0.520548	0.6078431	0.0032818317	0.9186498	0.91359764	0.99910164	0.6920815	1.2964995
37057	"0500000US37057"	"Davidson County, North Carolina"	0.08310401	0.10323332	0.25623268	0.31598514	0.39753085	0.2312172	0.5493715	0.12504517	0.08262868	0.04274167	0.2264151	0.20524041	0.6706008	0.7744496	0.59979635	0.5068493	0.50865054	0.07007283	0.9242639	0.8870086	0.99983317	0.6601694	1.096627
