FIPST,STABR,LEAID,LEA_NAME,MSTREET_1,MSTREET_2,MSTREET_3,MCITY,MSTATE,MZIP,MZIP4,LSTREET_1,LSTREET_2,LSTREET_3,LCITY,LSTATE,LZIP,LZIP4,PHONE,LEA_TYPE_TEXT,All Students - American Indian/Alaska Native,All Students - Asian,All Students - Black,All Students - Hispanic,All Students - Two or More Races,All Students - Hawaiian Native / Pacific Islander,All Students - White,All Students,Grant Amount
31,NE,3103330,AUBURN PUBLIC SCHOOLS,1713 J ST,,,AUBURN,NE,68305,1614,1713 J ST,,,AUBURN,NE,68305,1614,(402)274-4830,Regular public school district that is not a component of a supervisory union,3,5,7,22,17,0,812,866,
31,NE,3103360,AURORA PUBLIC SCHOOLS,300 L ST,,,AURORA,NE,68818,1902,300 L ST,,,AURORA,NE,68818,1902,(402)694-6923,Regular public school district that is not a component of a supervisory union,3,4,14,83,29,3,1115,1251,
31,NE,3103420,AXTELL COMMUNITY SCHOOLS,500 MAIN ST,PO BOX 97,,AXTELL,NE,68924,97,500 MAIN ST,,,AXTELL,NE,68924,97,(308)743-2414,Regular public school district that is not a component of a supervisory union,0,0,3,6,4,0,245,258,
31,NE,3103440,BANCROFT-ROSALIE COMM SCHOOLS,708 MAIN ST,PO BOX 129,,BANCROFT,NE,68004,129,708 MAIN ST,,,BANCROFT,NE,68004,129,(402)648-3336,Regular public school district that is not a component of a supervisory union,48,1,5,14,2,1,204,275,
31,NE,3103540,BATTLE CREEK PUBLIC SCHOOLS,605 WEST MARTIN ST,PO BOX 100,,BATTLE CREEK,NE,68715,100,605 WEST MARTIN ST,,,BATTLE CREEK,NE,68715,100,(402)675-6905,Regular public school district that is not a component of a supervisory union,6,3,5,9,3,2,403,431,
31,NE,3103600,BEATRICE PUBLIC SCHOOLS,320 N 5TH STREET,,,BEATRICE,NE,68310,2957,320 N 5TH STREET,,,BEATRICE,NE,68310,2957,(402)223-1500,Regular public school district that is not a component of a supervisory union,8,19,17,102,52,0,1932,2130,
31,NE,3103810,BELLEVUE PUBLIC SCHOOLS,2600 ARBORETUM DRIVE,,,BELLEVUE,NE,68005,3591,2600 ARBORETUM DRIVE,,,BELLEVUE,NE,68005,3591,(402)293-4000,Regular public school district that is not a component of a supervisory union,81,204,837,1327,548,28,7003,10028,
31,NE,3103990,BENNINGTON PUBLIC SCHOOLS,11620 N 156TH ST,PO BOX 309,,BENNINGTON,NE,68007,265,11620 N 156TH ST,,,BENNINGTON,NE,68007,265,(402)238-3044,Regular public school district that is not a component of a supervisory union,4,29,47,93,81,1,2112,2367,
31,NE,3104020,BERTRAND PUBLIC SCHOOLS,503 SCHOOL ST,PO BOX 278,,BERTRAND,NE,68927,278,503 SCHOOL ST,,,BERTRAND,NE,68927,278,(308)472-3427,Regular public school district that is not a component of a supervisory union,0,0,1,25,0,0,248,274,
31,NE,3104100,BLAIR COMMUNITY SCHOOLS,2232 WASHINGTON STREET,PO BOX 288,,BLAIR,NE,68008,288,2232 WASHINGTON STREET,,,BLAIR,NE,68008,288,(402)426-2610,Regular public school district that is not a component of a supervisory union,7,12,20,134,75,5,2073,2326,
31,NE,3104140,BLOOMFIELD COMMUNITY SCHOOLS,311 E BENTON,PO BOX 308,,BLOOMFIELD,NE,68718,308,311 E BENTON,,,BLOOMFIELD,NE,68718,2079,(402)373-4800,Regular public school district that is not a component of a supervisory union,13,2,2,18,0,1,221,257,
31,NE,3104200,BLUE HILL PUBLIC SCHOOLS,606 S SYCAMORE,PO BOX 217,,BLUE HILL,NE,68930,217,606 S SYCAMORE,,,BLUE HILL,NE,68930,217,(402)756-2085,Regular public school district that is not a component of a supervisory union,0,4,1,11,3,0,301,320,
31,NE,3104290,BRADY PUBLIC SCHOOLS,112 E POPLETON AVE,PO BOX 68,,BRADY,NE,69123,68,112 E POPLETON AVE,,,BRADY,NE,69123,68,(308)584-3317,Regular public school district that is not a component of a supervisory union,0,0,1,1,2,1,169,174,
31,NE,3104640,BURWELL PUBLIC SCHOOLS,190 I ST,PO BOX 670,,BURWELL,NE,68823,670,190 I ST,,,BURWELL,NE,68823,670,(308)346-4150,Regular public school district that is not a component of a supervisory union,0,1,1,11,0,2,335,350,
31,NE,3104870,CEDAR BLUFFS PUBLIC SCHOOLS,110 E MAIN ST,PO BOX 66,,CEDAR BLUFFS,NE,68015,66,110 E MAIN ST,,,CEDAR BLUFFS,NE,68015,66,(402)628-2060,Regular public school district that is not a component of a supervisory union,4,2,10,29,1,3,307,356,
31,NE,3104920,CENTRAL CITY PUBLIC SCHOOLS,1711 15TH AVE,PO BOX 57,,CENTRAL CITY,NE,68826,57,1711 15TH AVE,,,CENTRAL CITY,NE,68826,57,(308)946-3055,Regular public school district that is not a component of a supervisory union,6,1,3,43,7,2,650,712,
31,NE,3104950,RAYMOND CENTRAL PUBLIC SCHOOLS,1800 W AGNEW RD,,,RAYMOND,NE,68428,9783,1800 W AGNEW RD,,,RAYMOND,NE,68428,9783,(402)785-2615,Regular public school district that is not a component of a supervisory union,2,6,6,9,5,0,594,622,
31,NE,3104980,CHADRON PUBLIC SCHOOLS,602 E 10TH,,,CHADRON,NE,69337,2859,602 E 10TH,,,CHADRON,NE,69337,,(308)432-0700,Regular public school district that is not a component of a supervisory union,60,12,13,46,47,31,697,906,"$5,263"
31,NE,3105010,CHAMBERS PUBLIC SCHOOLS,201 SOUTH A ST,PO BOX 218,,CHAMBERS,NE,68725,218,201 SOUTH A ST,,,CHAMBERS,NE,68725,218,(402)482-5233,Regular public school district that is not a component of a supervisory union,1,0,1,2,0,0,108,112,
31,NE,3105160,CLARKSON PUBLIC SCHOOLS,649 CHERRY ST,PO BOX 140,,CLARKSON,NE,68629,140,649 CHERRY ST,,,CLARKSON,NE,68629,140,(402)892-3454,Regular public school district that is not a component of a supervisory union,0,0,0,10,0,0,191,201,
31,NE,3105280,CODY-KILGORE PUBLIC SCHS,360 W 4TH ST,PO BOX 216,,CODY,NE,69211,216,360 W 4TH ST,,,CODY,NE,69211,216,(402)823-4190,Regular public school district that is not a component of a supervisory union,15,0,0,7,1,0,152,175,
31,NE,3105340,COLUMBUS PUBLIC SCHOOLS,2508 27TH ST,PO BOX 947,,COLUMBUS,NE,68602,947,2508 27TH ST,,,COLUMBUS,NE,68602,947,(402)563-7000,Regular public school district that is not a component of a supervisory union,49,20,41,1553,54,2,2172,3891,
31,NE,3105460,COZAD COMMUNITY SCHOOLS,1910 MERIDIAN AVE,,,COZAD,NE,69130,1159,1910 MERIDIAN AVE,,,COZAD,NE,69130,1159,(308)784-2745,Regular public school district that is not a component of a supervisory union,4,13,20,173,8,0,747,965,
31,NE,3105520,CRAWFORD PUBLIC SCHOOLS,908 5TH ST,,,CRAWFORD,NE,69339,1204,908 5TH ST,,,CRAWFORD,NE,69339,1204,(308)665-1537,Regular public school district that is not a component of a supervisory union,2,0,1,4,1,0,221,229,
31,NE,3105550,CREIGHTON COMMUNITY PUBLIC SCHOOLS,1609 REDICK AVE,PO BOX 10,,CREIGHTON,NE,68729,10,1609 REDICK AVE,,,CREIGHTON,NE,68729,,(402)358-5000,Regular public school district that is not a component of a supervisory union,4,16,5,9,0,2,268,304,
31,NE,3105630,CROFTON COMMUNITY SCHOOLS,89048 N HWY 121,PO BOX 429,,CROFTON,NE,68730,429,89048 N HWY 121,,,CROFTON,NE,68730,429,(402)388-2440,Regular public school district that is not a component of a supervisory union,5,0,3,5,4,1,302,320,
31,NE,3105910,DESHLER PUBLIC SCHOOLS,1402 3RD ST,PO BOX 547,,DESHLER,NE,68340,547,1402 3RD ST,,,DESHLER,NE,68340,547,(402)365-7272,Regular public school district that is not a component of a supervisory union,2,1,0,12,6,0,234,255,
31,NE,3105970,TRI COUNTY PUBLIC SCHOOLS,72520 HWY 103,,,DEWITT,NE,68341,4502,72520 HWY 103,,,DEWITT,NE,68341,,(402)683-2037,Regular public school district that is not a component of a supervisory union,4,1,4,13,4,0,363,389,
31,NE,3109120,HAYES CENTER PUBLIC SCHOOLS,501 TROTH ST,PO BOX 8,,HAYES CENTER,NE,69032,8,501 TROTH ST,,,HAYES CENTER,NE,69032,8,(308)286-5600,Regular public school district that is not a component of a supervisory union,0,0,0,13,2,0,79,94,
31,NE,3119560,UMO N HO N NATION PUBLIC SCHS,470 MAIN ST,PO BOX 280,,MACY,NE,68039,280,470 MAIN ST,,,MACY,NE,68039,280,(402)837-5622,Regular public school district that is not a component of a supervisory union,540,0,0,3,5,0,0,548,"$38,241"
31,NE,3162950,CENTURA PUBLIC SCHOOLS,201 N HWY 11,PO BOX 430,,CAIRO,NE,68824,430,201 N HWY 11,,,CAIRO,NE,68824,,(308)485-4258,Regular public school district that is not a component of a supervisory union,0,0,4,27,6,0,451,488,
31,NE,3169840,DORCHESTER PUBLIC SCHOOL,506 W 9TH,PO BOX 7,,DORCHESTER,NE,68343,7,506 W 9TH,,,DORCHESTER,NE,68343,7,(402)946-2781,Regular public school district that is not a component of a supervisory union,0,0,0,51,3,0,116,170,
31,NE,3170020,ELBA PUBLIC SCHOOLS,711 CAROLINE ST,PO BOX 100,,ELBA,NE,68835,100,711 CAROLINE ST,,,ELBA,NE,68835,100,(308)863-2228,Regular public school district that is not a component of a supervisory union,5,0,1,8,1,1,90,106,
31,NE,3170050,ELGIN PUBLIC SCHOOLS,101 N 4TH ST,PO BOX 399,,ELGIN,NE,68636,399,101 N 4TH ST,,,ELGIN,NE,68636,399,(402)843-2455,Regular public school district that is not a component of a supervisory union,0,0,0,12,0,1,157,170,
31,NE,3170110,ELKHORN PUBLIC SCHOOLS,20650 GLENN ST,PO BOX 439,,ELKHORN,NE,68022,439,20650 GLENN ST,,,ELKHORN,NE,68022,2324,(402)289-2579,Regular public school district that is not a component of a supervisory union,23,336,130,315,220,19,7642,8685,
31,NE,3170140,ELM CREEK PUBLIC SCHOOLS,230 EAST CALKINS AVENUE,PO BOX 490,,ELM CREEK,NE,68836,490,230 EAST CALKINS AVENUE,,,ELM CREEK,NE,68836,490,(308)856-4300,Regular public school district that is not a component of a supervisory union,1,1,0,8,5,0,346,361,
31,NE,3170220,ELWOOD PUBLIC SCHOOLS,502 FIRST AVE,PO BOX 107,,ELWOOD,NE,68937,107,502 FIRST AVE,,,ELWOOD,NE,68937,107,(308)785-2491,Regular public school district that is not a component of a supervisory union,2,2,4,25,0,0,197,230,
31,NE,3170440,FAIRBURY PUBLIC SCHOOLS,703 K ST,,,FAIRBURY,NE,68352,2199,703 K ST,,,FAIRBURY,NE,68352,2199,(402)729-6104,Regular public school district that is not a component of a supervisory union,5,1,3,64,30,2,801,906,
31,NE,3170530,FALLS CITY PUBLIC SCHOOLS,1415 MORTON ST,PO BOX 129,,FALLS CITY,NE,68355,129,1415 MORTON ST,,,FALLS CITY,NE,68355,129,(402)245-2825,Regular public school district that is not a component of a supervisory union,24,2,4,19,77,2,747,875,
31,NE,3170650,FORT CALHOUN COMMUNITY SCHS,5876 COUNTY ROAD P43,PO BOX 430,,FORT CALHOUN,NE,68023,430,5876 COUNTY ROAD P43,,,FORT CALHOUN,NE,68023,430,(402)468-5596,Regular public school district that is not a component of a supervisory union,1,2,8,13,9,0,673,706,
31,NE,3170710,FREMONT PUBLIC SCHOOLS,130 E 9TH STREET,,,FREMONT,NE,68025,1401,130 E 9TH STREET,,,FREMONT,NE,68025,1401,(402)727-3000,Regular public school district that is not a component of a supervisory union,26,23,69,1470,55,8,3096,4747,
31,NE,3170800,GARDEN COUNTY SCHOOLS,200 W 4TH ST,PO BOX 230,,OSHKOSH,NE,69154,230,200 W 4TH ST,,,OSHKOSH,NE,69154,230,(308)772-3242,Regular public school district that is not a component of a supervisory union,2,0,1,27,5,0,245,280,
31,NE,3170980,GIBBON PUBLIC SCHOOLS,1030 COURT STREET,PO BOX 790,,GIBBON,NE,68840,790,1030 COURT STREET,,,GIBBON,NE,68840,790,(308)468-6555,Regular public school district that is not a component of a supervisory union,2,1,2,277,5,0,333,620,
31,NE,3171010,GILTNER PUBLIC SCHOOLS,#2 WEST 6TH RD,PO BOX 160,,GILTNER,NE,68841,160,#2 WEST 6TH RD,,,GILTNER,NE,68841,,(402)849-2238,Regular public school district that is not a component of a supervisory union,2,0,0,3,2,0,179,186,
31,NE,3171100,GOTHENBURG PUBLIC SCHOOLS,1322 AVENUE I,,,GOTHENBURG,NE,69138,1799,1322 AVENUE I,,,GOTHENBURG,NE,69138,1799,(308)537-3651,Regular public school district that is not a component of a supervisory union,2,2,10,43,7,0,855,919,
31,NE,3171220,GRETNA PUBLIC SCHOOLS,11717 S 216TH ST,,,GRETNA,NE,68028,4729,11717 S 216TH ST,,,GRETNA,NE,68028,4729,(402)332-3265,Regular public school district that is not a component of a supervisory union,20,51,52,143,75,2,4345,4688,
31,NE,3171370,HAMPTON PUBLIC SCHOOLS,458 5TH ST,,,HAMPTON,NE,68843,9211,458 5TH ST,,,HAMPTON,NE,68843,9211,(402)725-3117,Regular public school district that is not a component of a supervisory union,0,0,0,5,0,0,168,173,
31,NE,3171520,HARTINGTON NEWCASTLE PUBLIC SCHOOLS,501 S BROADWAY,PO BOX 75,,HARTINGTON,NE,68739,75,501 S BROADWAY,,,HARTINGTON,NE,68739,75,(402)254-3947,Regular public school district that is not a component of a supervisory union,1,0,0,14,1,0,354,370,
31,NE,3171550,HARVARD PUBLIC SCHOOLS,506 E NORTH ST,PO BOX 100,,HARVARD,NE,68944,100,506 E NORTH ST,,,HARVARD,NE,68944,100,(402)772-2171,Regular public school district that is not a component of a supervisory union,8,0,7,85,1,1,183,285,
31,NE,3171580,HASTINGS PUBLIC SCHOOLS,1924 WEST A  STREET,,,HASTINGS,NE,68901,5190,1924 WEST A  STREET,,,HASTINGS,NE,68901,5190,(402)461-7500,Regular public school district that is not a component of a supervisory union,13,44,74,815,88,10,2663,3707,
31,NE,3171610,HAY SPRINGS PUBLIC SCHOOLS,407 N BAKER ST,PO BOX 280,,HAY SPRINGS,NE,69347,280,407 N BAKER ST,,,HAY SPRINGS,NE,69347,280,(308)638-4434,Regular public school district that is not a component of a supervisory union,10,0,0,10,8,0,158,186,"$3,764"
31,NE,3171730,HEMINGFORD PUBLIC SCHOOLS,911 NIOBRARA ST,PO BOX 217,,HEMINGFORD,NE,69348,217,911 NIOBRARA ST,,,HEMINGFORD,NE,69348,217,(308)487-3328,Regular public school district that is not a component of a supervisory union,8,1,0,24,6,2,377,418,
31,NE,3171820,HERSHEY PUBLIC SCHOOLS,301 S LINCOLN,PO BOX 369,,HERSHEY,NE,69143,369,301 S LINCOLN,,,HERSHEY,NE,69143,369,(308)368-5574,Regular public school district that is not a component of a supervisory union,3,2,4,45,3,2,485,544,
31,NE,3171940,HOLDREGE PUBLIC SCHOOLS,505 14TH AVE,PO BOX 2002,,HOLDREGE,NE,68949,2002,505 14TH AVE,,,HOLDREGE,NE,68949,1342,(308)995-8663,Regular public school district that is not a component of a supervisory union,4,6,2,106,19,0,997,1134,
31,NE,3172000,HOMER COMMUNITY SCHOOLS,212 S 3RD,PO BOX 340,,HOMER,NE,68030,340,212 S 3RD,,,HOMER,NE,68030,340,(402)698-2377,Regular public school district that is not a component of a supervisory union,64,1,2,23,12,0,292,394,
31,NE,3172150,HUMPHREY PUBLIC SCHOOLS,405 SOUTH 7TH STREET,PO BOX 278,,HUMPHREY,NE,68642,278,405 S 7TH ST,,,HUMPHREY,NE,68642,278,(402)923-1230,Regular public school district that is not a component of a supervisory union,0,0,0,2,0,0,265,267,
31,NE,3172210,HYANNIS AREA SCHOOLS,332 EAST HWY 2,PO BOX 286,,HYANNIS,NE,69350,286,332 EAST HWY 2,,,HYANNIS,NE,69350,286,(308)458-2202,Regular public school district that is not a component of a supervisory union,0,0,0,2,0,0,145,147,
31,NE,3172335,JOHNSON-BROCK PUBLIC SCHOOLS,310 MAIN ST,PO BOX 186,,JOHNSON,NE,68378,186,310 MAIN ST,,,JOHNSON,NE,68378,186,(402)868-5235,Regular public school district that is not a component of a supervisory union,0,0,3,12,3,0,323,341,
31,NE,3172390,KEARNEY PUBLIC SCHOOLS,310 W 24TH ST,,,KEARNEY,NE,68845,5331,310 W 24TH ST,,,KEARNEY,NE,68845,5331,(308)698-8000,Regular public school district that is not a component of a supervisory union,45,77,129,786,31,5,4531,5604,
31,NE,3172420,KENESAW PUBLIC SCHOOLS,110 N 5TH AVE,PO BOX 129,,KENESAW,NE,68956,129,110 N 5TH AVE,,,KENESAW,NE,68956,129,(402)752-3215,Regular public school district that is not a component of a supervisory union,0,1,1,7,0,0,271,280,
31,NE,3172480,KEYA PAHA COUNTY SCHOOLS,101 FOOTBALL AVE,PO BOX 219,,SPRINGVIEW,NE,68778,219,101 FOOTBALL AVE,,,SPRINGVIEW,NE,68778,219,(402)497-3501,Regular public school district that is not a component of a supervisory union,0,0,0,0,2,0,80,82,
31,NE,3172570,KIMBALL PUBLIC SCHOOLS,901 S NADINE,,,KIMBALL,NE,69145,1399,901 S NADINE,,,KIMBALL,NE,69145,1399,(308)235-2188,Regular public school district that is not a component of a supervisory union,6,8,0,53,15,1,384,467,
31,NE,3172720,LEIGH COMMUNITY SCHOOLS,310 SHORT ST,PO BOX 98,,LEIGH,NE,68643,98,310 SHORT ST,,,LEIGH,NE,68643,,(402)487-2228,Regular public school district that is not a component of a supervisory union,3,0,0,25,3,0,196,227,
31,NE,3172780,LEWISTON CONSOLIDATED SCHOOLS,306 TIGER AVE,,,LEWISTON,NE,68380,,306 TIGER AVE,,,LEWISTON,NE,68380,,(402)865-4675,Regular public school district that is not a component of a supervisory union,0,3,3,8,5,0,198,217,
31,NE,3172810,LEXINGTON PUBLIC SCHOOLS,300 S WASHINGTON ST,PO BOX 890,,LEXINGTON,NE,68850,890,300 S WASHINGTON ST,,,LEXINGTON,NE,68850,890,(308)324-4681,Regular public school district that is not a component of a supervisory union,24,26,195,2245,84,3,477,3054,
31,NE,3172840,LINCOLN PUBLIC SCHOOLS,5905 O STREET,PO BOX 82889,,LINCOLN,NE,68501,2889,5905 O STREET,,,LINCOLN,NE,68510,,(402)436-1000,Regular public school district that is not a component of a supervisory union,266,1884,2563,5421,3151,30,26794,40109,"$71,453"
31,NE,3172910,LITCHFIELD PUBLIC SCHOOLS,500 N MAIN,PO BOX 167,,LITCHFIELD,NE,68852,167,500 N MAIN,,,LITCHFIELD,NE,68852,,(308)446-2244,Regular public school district that is not a component of a supervisory union,0,0,0,5,1,0,95,101,
31,NE,3172990,LOOMIS PUBLIC SCHOOLS,101 BRYAN,PO BOX 250,,LOOMIS,NE,68958,250,101 BRYAN,,,LOOMIS,NE,68958,250,(308)876-2111,Regular public school district that is not a component of a supervisory union,4,1,0,17,2,0,194,218,
31,NE,3173050,LOUISVILLE PUBLIC SCHOOLS,202 W 3RD,PO BOX 489,,LOUISVILLE,NE,68037,489,202 W 3RD,,,LOUISVILLE,NE,68037,489,(402)234-3585,Regular public school district that is not a component of a supervisory union,8,5,14,15,1,2,597,642,
31,NE,3173090,LOUP CITY PUBLIC SCHOOLS,800 N 8TH ST,PO BOX 628,,LOUP CITY,NE,68853,628,800 N 8TH ST,,,LOUP CITY,NE,68853,628,(308)745-0120,Regular public school district that is not a component of a supervisory union,2,1,5,15,2,1,339,365,
31,NE,3173120,LOUP COUNTY PUBLIC SCHOOLS,608 WILLIAMS ST,PO BOX 170,,TAYLOR,NE,68879,170,608 WILLIAMS ST,,,TAYLOR,NE,68879,170,(308)942-6115,Regular public school district that is not a component of a supervisory union,0,0,2,6,0,2,56,66,
31,NE,3173170,LYNCH PUBLIC SCHOOLS,701 HOFFMAN ST,PO BOX 98,,LYNCH,NE,68746,98,701 HOFFMAN ST,,,LYNCH,NE,68746,98,(402)569-2081,Regular public school district that is not a component of a supervisory union,1,0,0,0,0,0,50,51,
31,NE,3173210,LYONS-DECATUR NORTHEAST SCHS,400 S 5TH ST,PO BOX 526,,LYONS,NE,68038,526,400 S 5TH ST,,,LYONS,NE,68038,526,(402)687-2363,Regular public school district that is not a component of a supervisory union,15,1,2,15,0,4,232,269,
31,NE,3173230,MADISON PUBLIC SCHOOLS,700 S KENT,PO BOX 450,,MADISON,NE,68748,450,700 S KENT,,,MADISON,NE,68748,450,(402)454-3336,Regular public school district that is not a component of a supervisory union,2,17,2,376,5,0,115,517,
31,NE,3173290,MALCOLM PUBLIC SCHOOLS,10004 N W 112TH ST,,,MALCOLM,NE,68402,9561,10004 N W 112TH ST,,,MALCOLM,NE,68402,9561,(402)796-2151,Regular public school district that is not a component of a supervisory union,1,6,1,25,6,0,496,535,
31,NE,3173440,MAYWOOD PUBLIC SCHOOLS,1 TIGER DR,PO BOX 46,,MAYWOOD,NE,69038,46,1 TIGER DR,,,MAYWOOD,NE,69038,46,(308)362-4223,Regular public school district that is not a component of a supervisory union,3,0,2,9,0,0,154,168,
31,NE,3173470,MC COOK PUBLIC SCHOOLS,700 W 7TH,,,MC COOK,NE,69001,3079,700 W 7TH,,,MC COOK,NE,69001,3079,(308)345-2510,Regular public school district that is not a component of a supervisory union,8,6,8,103,13,0,1277,1415,
31,NE,3173500,MC COOL JUNCTION PUBLIC SCHS,209 S 2ND ST,PO BOX 278,,MCCOOL JUNCTION,NE,68401,278,209 S 2ND ST,,,MCCOOL JUNCTION,NE,68401,278,(402)724-2231,Regular public school district that is not a component of a supervisory union,0,1,5,14,3,0,259,282,
31,NE,3173560,MC PHERSON COUNTY SCHOOLS,525 HWY 92,PO BOX 38,,TRYON,NE,69167,38,525 HWY 92,,,TRYON,NE,69167,38,(308)587-2262,Regular public school district that is not a component of a supervisory union,0,0,0,0,0,0,81,81,
31,NE,3173590,MEAD PUBLIC SCHOOLS,115 N ELM,PO BOX 158,,MEAD,NE,68041,158,115 N ELM,,,MEAD,NE,68041,158,(402)624-2745,Regular public school district that is not a component of a supervisory union,0,0,2,10,1,0,237,250,
31,NE,3173600,MEDICINE VALLEY PUBLIC SCHOOLS,303 CROOK AVE,PO BOX 9,,CURTIS,NE,69025,9,303 CROOK AVE,,,CURTIS,NE,69025,9,(308)367-4106,Regular public school district that is not a component of a supervisory union,1,0,7,10,6,0,196,220,
31,NE,3173660,MERIDIAN PUBLIC SCHOOLS,72380 560TH AVE,PO BOX 190,,DAYKIN,NE,68338,190,72380 560TH AVE,,,DAYKIN,NE,68338,190,(402)446-7265,Regular public school district that is not a component of a supervisory union,1,0,6,31,0,2,196,236,
31,NE,3173710,MILFORD PUBLIC SCHOOLS,1200 W 1ST STREET,PO BOX C,,MILFORD,NE,68405,613,1200 W 1ST STREET,,,MILFORD,NE,68405,613,(402)761-3321,Regular public school district that is not a component of a supervisory union,5,4,6,29,20,0,683,747,
31,NE,3173740,MILLARD PUBLIC SCHOOLS,5606 S 147TH ST,,,OMAHA,NE,68137,2604,5606 S 147TH ST,,,OMAHA,NE,68137,2604,(402)715-8200,Regular public school district that is not a component of a supervisory union,72,1358,781,1946,922,69,18832,23980,
31,NE,3173800,MINATARE PUBLIC SCHOOLS,1107 7TH ST,PO BOX 425,,MINATARE,NE,69356,425,1107 7TH ST,,,MINATARE,NE,69356,425,(308)783-1232,Regular public school district that is not a component of a supervisory union,8,1,2,100,1,0,100,212,
31,NE,3173830,MINDEN PUBLIC SCHOOLS,520 W 3RD,PO BOX 301,,MINDEN,NE,68959,301,520 W 3RD,,,MINDEN,NE,68959,301,(308)832-2440,Regular public school district that is not a component of a supervisory union,3,2,1,91,2,0,713,812,
31,NE,3173890,MITCHELL PUBLIC SCHOOLS,1819 19TH AVE,,,MITCHELL,NE,69357,1199,1819 19TH AVE,,,MITCHELL,NE,69357,1199,(308)623-1707,Regular public school district that is not a component of a supervisory union,1,1,1,149,20,0,481,653,
31,NE,3174040,MULLEN PUBLIC SCHOOLS,404 N BLAINE,PO BOX 127,,MULLEN,NE,69152,127,404 N BLAINE,,,MULLEN,NE,69152,127,(308)546-2223,Regular public school district that is not a component of a supervisory union,1,0,0,2,0,0,158,161,
31,NE,3174160,NEBRASKA CITY PUBLIC SCHOOLS,215 N 12TH ST,,,NEBRASKA CITY,NE,68410,2064,215 N 12TH ST,,,NEBRASKA CITY,NE,68410,2064,(402)873-6033,Regular public school district that is not a component of a supervisory union,9,12,7,257,45,0,1133,1463,
31,NE,3174200,CONESTOGA PUBLIC SCHOOLS,104 EAST HIGH ST,PO BOX 184,,MURRAY,NE,68409,184,104 EAST HIGH ST,,,MURRAY,NE,68409,184,(402)235-2992,Regular public school district that is not a component of a supervisory union,9,1,13,31,2,2,640,698,
31,NE,3174220,NELIGH-OAKDALE SCHOOLS,600 J ST,PO BOX 149,,NELIGH,NE,68756,149,600 J ST,,,NELIGH,NE,68756,149,(402)887-4166,Regular public school district that is not a component of a supervisory union,0,0,4,25,5,0,369,403,
